id,source,n,old_eje,old_tema,old_sprint,new_eje,new_tema,new_sprint,sprint_id
"Q0441","clinica","36","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0442","clinica","38","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0443","clinica","43","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0444","clinica","44","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0445","clinica","45","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0446","clinica","46","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0447","clinica","47","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0448","clinica","48","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0449","clinica","52","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0450","clinica","53","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0451","clinica","54","Salud de las personas adultas y adultos mayores","Inmunizaciones","Calendario e indicaciones de vacunas","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0431","clinica","17","Salud de las personas adultas y adultos mayores","Inmunizaciones","Inmunizaciones general","Salud pública","Inmunizaciones","SP-04 · Vacunas en adultos","SP-04"
"Q0496","clinica","1","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0497","clinica","2","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0498","clinica","3","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0501","clinica","6","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0502","clinica","7","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0504","clinica","9","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0505","clinica","10","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0506","clinica","11","Salud de las personas adultas y adultos mayores","Medio interno","Sodio","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0499","clinica","4","Salud de las personas adultas y adultos mayores","Medio interno","Ácido-base","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0500","clinica","5","Salud de las personas adultas y adultos mayores","Medio interno","Ácido-base","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0503","clinica","8","Salud de las personas adultas y adultos mayores","Medio interno","Ácido-base","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0227","clinica","1","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0231","clinica","5","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0232","clinica","6","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0233","clinica","7","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0234","clinica","8","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0237","clinica","11","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0239","clinica","13","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0240","clinica","14","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0241","clinica","15","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0242","clinica","16","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0244","clinica","18","Salud de las personas adultas y adultos mayores","Nefrología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0228","clinica","2","Salud de las personas adultas y adultos mayores","Nefrología","Nefrología general","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0229","clinica","3","Salud de las personas adultas y adultos mayores","Nefrología","Síndrome nefrótico/nefrítico y glomerulopatías","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0230","clinica","4","Salud de las personas adultas y adultos mayores","Nefrología","Síndrome nefrótico/nefrítico y glomerulopatías","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0235","clinica","9","Salud de las personas adultas y adultos mayores","Nefrología","Síndrome nefrótico/nefrítico y glomerulopatías","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0236","clinica","10","Salud de las personas adultas y adultos mayores","Nefrología","Síndrome nefrótico/nefrítico y glomerulopatías","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0238","clinica","12","Salud de las personas adultas y adultos mayores","Nefrología","Síndrome nefrótico/nefrítico y glomerulopatías","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0243","clinica","17","Salud de las personas adultas y adultos mayores","Nefrología","Síndrome nefrótico/nefrítico y glomerulopatías","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0245","clinica","19","Salud de las personas adultas y adultos mayores","Nefrología","Síndrome nefrótico/nefrítico y glomerulopatías","Salud de las personas adultas y adultos mayores","Nefrología y medio interno","SAD-CL11 · Nefrología y medio interno","SAD-CL11"
"Q0511","clinica","5","Salud de las personas adultas y adultos mayores","Nefrología/Urología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0512","clinica","6","Salud de las personas adultas y adultos mayores","Nefrología/Urología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0514","clinica","8","Salud de las personas adultas y adultos mayores","Nefrología/Urología","IRA, ERC y criterios de diálisis","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0513","clinica","7","Salud de las personas adultas y adultos mayores","Nefrología/Urología","Litiasis, ITU y urología","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0518","clinica","11","Salud de las personas adultas y adultos mayores","Nefrología/Urología","Litiasis, ITU y urología","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0507","clinica","1","Salud de las personas adultas y adultos mayores","Nefrología/Urología","Nefrología/Urología general","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0508","clinica","2","Salud de las personas adultas y adultos mayores","Nefrología/Urología","Nefrología/Urología general","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0510","clinica","4","Salud de las personas adultas y adultos mayores","Nefrología/Urología","Nefrología/Urología general","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0516","clinica","10","Salud de las personas adultas y adultos mayores","Nefrología/Urología","Nefrología/Urología general","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
"Q0517","clinica","10","Salud de las personas adultas y adultos mayores","Nefrología/Urología","Nefrología/Urología general","Salud de las personas adultas y adultos mayores","Clínica integrada y miscelánea","SAD-CL13 · Reumatología, traumatología, ORL, oftalmo, dermato, nutrición y urología","SAD-CL13"
